ID;Depth from;Depth to;Soil Type;Soil Description;USCS
BHD1967;10;14.83;SANDSTONE;Medium strong dark greyish brown thinly bedded coarse grained SANDSTONE. Partially weathered, evident as a reduction to silt at fracture surfaces. Single fracture set close and medium spaced, subhorizontal, generally planar, occasionally undulating and rough     between 10.00m and 10.45m: recovered non intact;
BHD1968;0;0.3;TOPSOIL;# TOPSOIL;
BHD1968;0.3;3;SAND and GRAVEL;# SAND and GRAVEL;
BHD1968;3;4.8;GRAVEL;# GRAVEL with boulders;
BHD1968;4.8;5.1;SANDSTONE;# Weathered SANDSTONE;
BHD1968;5.1;5.7;IGNEOUS;# GRANITE;
BHD1968;5.7;7.4;IGNEOUS;# Weathered GRANITE;
BHD1968;7.4;17;IGNEOUS;# GRANITE;
BHD1969;0;0.4;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, schist and quartzite);
BHD1969;0.4;4.2;GRAVEL SILTY SANDY COBBLY;Brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles. Sand is fine to coarse.  Cobbles are subrounded to rounded of mixed lithologies including granite, gneiss;
BHD1969;4.2;5.7;GRAVEL SILTY SANDY COBBLY;Very dense reddish brown very silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of granite with cobbles.  Cobbles are subrounded of granite;
BHD1969;5.7;8.3;SANDSTONE;Medium strong reddish brown thinly bedded fine grained micaceous SANDSTONE. Partially weathered, evident as a local reduction in strength and a local reduction to clay at fracture surfaces. Single discernable fracture set: closely spaced, subhorizontal, undulose and rough;
BHD1969;8.3;17.7;IGNEOUS;Medium strong locally strong and weak greyish pink GRANITE. Unweathered. Single fracture set: closely and medium spaced, 45deg dipping, stepped and rough;
BHD1970;0;0.3;TOPSOIL;# TOPSOIL;
BHD1970;0.3;4.8;SAND and GRAVEL;# SAND and GRAVEL;
BHD1970;4.8;10.8;SANDSTONE;# Highly weathered SANDSTONE;
BHD1970;10.8;17;IGNEOUS;# GRANITE;
BHD1971;0;0.3;TOPSOIL;TOPSOIL (brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, gneiss and psammite);
BHD1971;0.3;1.1;SAND SILTY GRAVELLY COBBLY;Brown very gravelly slightly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subrounded to rounded of psammite and schist. Cobbles are subrounded to rounded of psammite and schist;
BHD1971;1.1;2;SAND and GRAVEL;Brown fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, psammite and schist;
BHD1971;2;4.1;GRAVEL SILTY SANDY COBBLY;Very dense reddish brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including quartzite, granite and psammite with cobbles. Cobbles are subrounded to rounded of psammite and granite;
BHD1971;4.1;7.2;SAND SILTY GRAVELLY;Dense reddish brown very gravelly very silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and psammite;
BHD1971;7.2;7.3;GRAVEL SILTY SANDY;Dark grey sandy silty fine to coarse subangular to subrounded GRAVEL of sandstone. Sand is fine to coarse. Possible SANDSTONE;
BHD1971;7.3;16.48;IGNEOUS;Strong locally very strong greyish pink GRANITE. Partially weathered, evident as non penetrative orange brown and greenish brown staining on some fracture surfaces. Two fracture sets. No.1: Medium spaced subhorizontal planar and rough. No.2: widely spaced 75deg dipping, planar and rough;
BHD1972;0;0.2;TOPSOIL;TOPSOIL (dark brown gravelly fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, psammite and schist);
BHD1972;0.2;0.5;SAND GRAVELLY;Dark brown gravelly fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, schist and psammite;
BHD1972;0.5;2.5;GRAVEL SILTY SANDY COBBLY;Light brown very sandy slightly silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles.  Sand is fine to coarse.  Cobbles are subrounded to rounded of mixed lithologies including granite, gneiss and psammite;
BHD1972;2.5;6.2;SAND SILTY GRAVELLY;Reddish brown gravelly very silty fine to coarse SAND, locally passing into gravelly very sandy silt. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and quartzite;
BHD1972;6.2;6.5;GRAVEL SANDY;Reddish brown sandy fine to coarse angular to subangular GRAVEL of sandstone. Sand is fine to coarse;
BHD1972;6.5;11.6;IGNEOUS;Strong locally very strong greyish pink GRANITE. Partially weathered, evident as local penetrative (<1mm) red staining on occasional fracture surfaces in upper horizons. Four fracture sets: No.1 Close and very closely spaced subhorizontal, undulating and rough. No. 2 Medium spaced, 40deg to 45deg dipping, undulating and rough. No.3 Widely spaced, 75deg dipping, discontinuous, undulating and rough. No.4 Single, 90deg dipping, undulating and rough;
BHD1973;0;0.35;TOPSOIL;TOPSOIL (light brown gravelly fine to coarse sand with frequent rootlets and cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite. Cobbles are subrounded to rounded of psammite and schist);
BHD1973;0.35;1.6;GRAVEL SILTY SANDY;Brown very sandy silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including granite, gneiss and psammite.  Sand is fine to coarse;
BHD1973;1.6;6.7;SAND and GRAVEL;Very dense brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, sandstone and psammite.  Sand is fine to coarse;
BHD1973;6.7;6.8;IGNEOUS;# GRANITE;
BHD1973;6.8;12.92;IGNEOUS;Strong pinkish grey GRANITE. Unweathered. Two fracture sets: No.1 Very close to medium spaced, subhorizontal, undulating and rough. No.2 Widely spaced, discontinuous, 50deg to 60deg dipping, undulating and rough;
BHD1974;0;0.35;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and sandstone);
BHD1974;0.35;2.5;SAND and GRAVEL;Dense brown fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and quartzite;
BHD1974;2.5;3.25;SAND GRAVELLY;Reddish brown gravelly fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and quartzite;
BHD1974A;0;0.35;TOPSOIL;# TOPSOIL (dark brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and sandstone;
BHD1974A;0.35;1.5;SAND and GRAVEL;# Brown fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and quartzite;
BHD1974A;1.5;3.5;SAND GRAVELLY;# Very dense reddish brown gravelly fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and quartzite;
BHD1974B;0;0.35;TOPSOIL;# TOPSOIL (dark brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and sandstone;
BHD1974B;0.35;1.3;SAND and GRAVEL;# Brown fine to coarse SAND and fine to coarse subangular to subrounded of GRAVEL mixed lithologies including granite, gneiss and quartzite;
BHD1974B;1.3;5;GRAVEL SILTY SANDY;Dense reddish brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and quartzite. Sand is fine to coarse;
BHD1974B;5;5.9;GRAVEL SILTY SANDY COBBLY;Very dense reddish brown sandy slightly silty predominantly coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and quartzite. Sand is;
BHD1974B;5.9;6;SAND GRAVELLY;Greyish pink very gravelly coarse SAND. Gravel is fine to coarse angular to subangular of granite. (WEATHERED BEDROCK);
BHD1974B;6;6.1;COBBLES and BOULDERS;# Granite BOULDER;
BHD1974B;6.1;7.15;GRAVEL;# GRAVEL;
BHD1974B;7.15;7.6;IGNEOUS;# GRANITE;
BHD1974B;7.6;12.92;IGNEOUS;Medium strong locally strong reddish brown GRANITE. Partially weathered, evident as non penetrative orange brown staining on occasional fracture surfaces. Two fracture sets. No.1: closely spaced and medium spaced 45deg dipping, planar, occasionally undulating and rough. No.2: medium spaced, 75deg dipping, planar and rough;
BHD1975;0;0.2;TOPSOIL;TOPSOIL (dark brown gravelly sandy clay. Sand is fine to coarse. Gravel is fine to medium subrounded to rounded of mixed lithologies including granite, psammite and schist);
BHD1975;0.2;1.2;GRAVEL SILTY SANDY COBBLY;Light brown very sandy slightly silty fine to coarse subangular to rounded GRAVEL of mixed lithologies including granite, psammite and schist with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of mixed lithologies including granite, psammite and schist;
BHD1975;1.2;2.7;GRAVEL SILTY SANDY COBBLY;Very dense light brown very sandy slightly silty fine to coarse subangular to rounded GRAVEL of mixed lithologies including granite, psammite and schist with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of mixed lithologies including granite, psammite and schist;
BHD1975;2.7;3.9;GRAVEL SILTY SANDY COBBLY;Very dense light brown very sandy very silty fine to coarse subangular to rounded GRAVEL of mixed lithologies including granite, psammite and schist with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of mixed lithologies including granite, psammite and schist;
BHD1975;3.9;4.2;SAND SILTY GRAVELLY COBBLY;Very dense reddish brown slightly gravelly silty SAND with cobbles. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, psammite and schist. Cobbles are subrounded to rounded of mixed lithologies including granite, psammite;
BHD1975;4.2;5.7;GRAVEL SILTY SANDY COBBLY;Dense brown very silty fine to coarse SAND and fine to coarse subrounded to rounded GRAVEL of mixed lithologies including granite, psammite and schist with cobbles. Cobbles are subrounded to rounded of mixed lithologies including granite, psammite and schist;
BHD1975;5.7;7.2;SILT SANDY GRAVELLY;Reddish brown slightly gravelly sandy SILT. Sand is fine to coarse. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, psammite and schist;
BHD1975;7.2;8.2;SAND SILTY GRAVELLY COBBLY;Reddish brown very gravelly very silty SAND with cobbles. Gravel is fine to medium subrounded to rounded of mixed lithologies including granite, psammite and schist. Cobbles are subrounded to rounded of mixed lithologies including granite, psammite;
BHD1975;8.2;13.15;SANDSTONE;Medium strong locally weak thinly bedded reddish brown coarse and medium grained SANDSTONE. Partially weathered, evident as a local reduction in strength at fracture surfaces. Single fracture set: Very close and closely spaced, subhorizontal, undulating and rough;
BHD1976;0;0.2;TOPSOIL;TOPSOIL (brown sandy clay. Sand is fine to coarse);
BHD1976;0.2;1.7;SAND and GRAVEL;Brown silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, psammite and sandstone;
BHD1976;1.7;2.7;SAND SILTY GRAVELLY;Light brown gravelly very silty fine to coarse SAND with occasional bands of clay. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, psammite and schist;
BHD1976;2.7;4.9;GRAVEL SILTY SANDY;Dense very sandy slightly silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, psammite and schist. Sand is fine to coarse;
BHD1976;4.9;7.2;SAND SILTY GRAVELLY;Very dense brown silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, psammite and schist;
BHD1976;7.2;8.7;SILT SANDY GRAVELLY COBBLY;Very dense brown slightly gravelly sandy SILT with cobbles. Sand is fine to coarse. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, psammite and schist. Cobbles are subangular to subrounded of granite and psammite;
BHD1976;8.7;14.13;SANDSTONE;Medium strong locally weak thinly bedded fine to coarse reddish brown SANDSTONE. Partially weathered, evident as a local reduction in strength at fracture surfaces. One fracture set: Very close and closely spaced, subhorizontal, undulating and rough;
BHD1977;0;1.2;TOPSOIL;TOPSOIL (dark brown gravelly peaty fine to coarse sand with occasional rootlets. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, gneiss and psammite);
BHD1977;1.2;4.2;SAND SILTY GRAVELLY;Loose brown slightly gravelly silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and sandstone;
BHD1977;4.2;5.7;GRAVEL SILTY SANDY;Medium dense reddish brown very sandy very silty fine to corse angular to subangular GRAVEL of mixed lithologies including sandstone, schist and granite with pockets of clay of low plasticty. Sand is fine to coarse.;
BHD1977;5.7;7.2;SANDSTONE;Medium strong locally weak and very weak brown and purple brown thinly bedded locally thinly laminated medium grained locally fine and coarse grained micaceous SANDSTONE. Weathering evident as local loss of strength and brownish orange iron oxide staining along fracture surfaces. Fractures are bedding related, very closely spaced, subhorizontal undulose locally planar and rough;
BHD1978;0;0.35;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and sandstone;
BHD1978;0.35;0.8;GRAVEL SANDY;Brown sandy fine to coarse subangular to subrounded GRAVEL of mixed lithologies including quartzite, psammite and schist. Sand is fine to coarse;
